ID,length,height,bodyAngle,wheelAngle,headAngle,time
13648,3052,320,165,428,534,12
13649,2156,300,552,526,213,1
13650,2156,302,521,532,219,1
13651,2156,300,567,527,213,1
13652,2213,300,372,76,18,1
13655,2774,324,300,417,521,2
13656,2774,328,300,418,521,2
13657,2774,322,292,431,534,4
12376,2779,321,588,133,270,1
3659,2781,312,613,27,194,1
13662,2775,318,300,424,533,2
13665,2775,317,292,429,533,2
13667,3618,326,307,405,556,2
13670,2776,308,292,429,533,9
13671,2776,307,296,430,533,1
13673,2777,304,292,429,533,1
13674,2777,302,292,429,533,1
13675,2777,298,300,418,525,3
13676,2778,290,300,418,521,1
13677,2779,288,292,429,533,1
13678,2779,286,299,426,533,1
13679,2779,285,300,423,533,1
13680,2778,288,292,429,533,1
13681,2778,289,300,418,521,1
13683,2975,319,539,104,74,2
13684,2777,294,292,429,533,1
13685,2778,294,292,430,533,1
13686,2778,293,300,419,521,1
13687,2584,332,220,74,431,1
13688,2584,332,220,74,431,1
13689,2778,292,292,430,533,1
13690,2777,293,300,417,521,1
13691,2777,294,292,429,533,1
13692,2777,295,292,429,533,2
13693,2778,295,300,417,521,1
13694,2777,294,300,423,533,1
13695,2778,295,300,417,521,1
13696,2778,294,300,418,521,1
13697,2777,294,300,417,521,3
13698,2777,295,292,420,521,1
13699,2778,294,300,418,521,2
13700,2778,289,300,419,526,2
13702,2687,438,192,138,67,1
13703,2975,317,539,100,78,2
13705,2739,265,666,126,158,3
13707,3356,258,341,188,149,2
13708,3356,260,343,188,149,2
13710,3356,264,343,188,149,2
13714,3364,269,234,70,485,3
13715,3356,265,345,183,145,2
13716,2688,437,190,138,67,1
13719,3810,263,167,88,432,2
13720,2586,443,39,40,164,2
13722,3810,269,166,89,432,2
13728,2794,323,507,14,364,2
13730,2757,330,574,24,195,1
13731,2757,324,578,24,195,2
13732,3356,260,343,186,149,2
13733,3506,267,430,347,515,2
13735,3131,266,178,534,533,3
13737,2758,318,577,24,195,3
13740,3381,306,703,397,626,1
13747,3127,267,178,653,513,2
13748,3127,266,178,653,513,2
13749,3109,266,185,663,513,2
13750,2803,334,591,177,255,2
13751,2849,315,406,352,207,2
13752,2960,270,620,104,101,2
13753,2803,329,607,177,255,2
13764,2951,261,390,76,28,2
13766,2901,255,400,443,146,2
20547,3557,324,574,106,265,1
13772,2386,490,192,26,102,1
13774,2386,489,199,34,95,1
13775,2387,485,199,29,102,2
13778,2387,485,192,26,102,2
13780,3718,319,156,156,464,2
13781,3453,256,335,212,284,2
13782,3794,439,652,60,337,1
13785,2930,259,282,265,375,3
13786,2930,262,273,255,367,2
13787,2846,257,676,179,65,2
13788,3185,225,299,272,499,2
13789,3185,226,291,283,510,1
1552,2832,248,556,54,450,1
13793,2768,336,531,130,339,1
13796,3569,332,577,168,259,1
13797,3569,333,565,158,250,1
13798,3569,334,577,168,259,1
13801,2758,328,591,2,306,2
13804,2848,260,439,221,429,2
13805,2796,259,349,536,804,2
13807,2795,262,350,536,804,2
13810,3397,248,461,227,375,2
13813,3858,459,421,407,534,1
13814,2613,335,215,56,464,1
13815,2613,335,215,56,464,1
13822,3116,266,172,587,509,4
13823,3462,263,694,319,568,2
13824,3523,498,368,57,207,2
13826,3523,497,360,51,201,1
13827,3198,484,499,176,53,1
13828,3116,265,172,587,509,2
13829,3412,262,337,39,285,2
13832,3412,268,337,39,285,2
13833,3760,325,166,187,481,2
13835,3412,266,333,40,285,2
13836,3760,332,165,187,481,2
13838,2833,261,568,96,216,2
13840,2549,446,52,36,181,1
13841,3412,260,337,40,285,2
13843,2752,329,682,243,215,1
13844,3198,480,499,176,53,1
13849,2540,438,447,177,317,1
13853,4118,256,144,304,520,2
13860,2945,327,676,141,187,2
13864,3667,260,389,102,118,2
13865,3667,262,389,102,118,2
13866,3667,265,389,102,118,2
21805,2841,266,503,26,342,1
13871,2485,319,634,1,279,2
13873,2842,244,542,68,60,2
13876,3668,254,388,100,117,2
13877,2561,329,596,271,533,1
13878,2968,315,540,27,84,2
13881,2540,438,447,178,318,1
13883,2540,437,447,178,318,1
13884,3479,453,407,356,458,2
13888,2229,443,203,180,123,2
13889,2686,334,736,99,138,1
13891,3877,260,57,560,746,2
16669,2839,264,505,80,263,1
13896,2229,442,208,185,128,1
13900,2878,258,641,136,137,2
13901,2864,436,595,152,310,1
13907,2864,434,596,146,303,1
13908,3511,460,276,175,408,2
13909,3479,451,417,366,463,2
13911,3479,448,417,366,463,1
13913,2555,331,593,444,520,1
813,2845,255,602,104,166,1
13915,3473,270,435,273,506,2
13916,3473,271,436,273,506,2
13917,3473,273,435,273,506,2
13920,2840,256,564,68,239,2
19812,2795,263,525,156,317,1
13929,2974,322,533,509,68,2
13931,2974,318,533,509,68,2
13932,2311,493,230,65,123,1
13933,2313,491,237,72,132,1
13934,2985,466,65,182,321,1
13935,2592,443,54,7,186,1
13936,2593,441,60,16,177,1
13937,2795,329,392,233,474,1
13938,2311,492,237,72,131,3
20210,3029,255,611,7,208,1
938,2798,268,507,200,352,1
13950,2603,307,224,33,481,1
13951,2603,307,224,33,481,1
13952,2340,329,357,501,567,1
13955,3256,244,493,174,319,2
13956,3039,329,187,365,544,2
13957,3039,332,178,377,557,3
13960,2978,318,531,198,70,2
13964,3557,326,572,52,275,2
13968,2787,326,617,75,238,4
12720,2838,251,602,83,162,1
13970,3545,249,661,2,200,2
13971,3762,260,162,199,422,2
13972,3762,260,162,199,422,2
14767,2510,320,612,126,258,1
13982,3256,249,492,174,320,2
13984,3256,246,491,174,320,2
13985,2101,492,491,98,402,2
13986,2950,500,333,269,477,1
13987,2103,489,491,99,402,1
13988,2950,498,328,262,474,1
13989,2103,485,491,99,402,1
13992,3054,465,511,25,310,1
13993,2879,330,420,438,500,2
13996,2795,332,393,237,472,1
13998,3364,256,351,11,149,5
13999,3121,251,74,405,258,2
14001,3028,221,383,88,189,1
14003,2588,332,221,128,422,1
14004,2588,332,221,128,422,1
14005,3028,140,380,90,189,1
14006,3921,455,424,299,558,1
14009,2752,256,631,34,215,2
14010,3114,255,189,680,485,2
14011,3114,256,176,699,502,5
14014,2728,329,722,76,60,1
14017,3650,467,677,38,273,1
14018,2920,464,158,53,117,1
14019,3477,240,138,31,879,1
14021,3501,254,672,75,191,2
14022,2729,329,722,76,59,1
14025,3501,261,672,76,190,2
14028,2729,324,507,179,94,2
14032,2842,329,495,118,41,1
14033,2841,329,507,128,50,1
14034,3441,502,137,31,880,2
14035,3441,502,137,31,880,2
14036,2842,326,507,128,50,3
14044,3468,317,137,32,880,2
14045,2648,291,219,16,564,5
14046,2648,291,219,16,564,5
14047,2993,323,549,93,375,2
14049,2193,445,168,130,73,2
14056,2930,259,275,308,380,2
14057,2930,261,285,308,380,2
14059,2294,332,649,23,61,2
14060,2651,256,165,159,366,2
14066,2781,324,637,75,254,3
14068,2451,438,200,343,101,2
14069,2451,436,200,343,101,1
14070,3010,260,525,258,115,5
14072,3565,435,359,139,222,1
14073,3566,434,353,146,216,1
14076,2310,335,363,352,559,1
14077,3566,429,359,139,222,1
14078,2769,318,505,12,83,2
14083,3557,325,573,42,268,2
14088,3407,331,433,347,544,1
14089,3557,331,573,44,268,2
14090,3557,330,561,34,259,1
14093,3049,268,548,352,337,2
14095,3050,265,548,352,338,2
14096,3557,327,573,42,268,2
14098,2581,332,592,466,565,2
14100,2807,442,575,194,295,1
14101,3526,329,484,111,458,1
14102,3526,330,488,115,460,1
14103,3525,332,485,111,455,1
14104,3129,266,178,380,500,4
14105,3129,265,177,379,500,5
14106,3609,331,305,254,560,4
14107,3525,333,488,117,459,2
14108,3609,332,304,256,560,2
14109,3525,331,488,117,460,1
14114,3371,261,353,117,152,2
14116,2807,439,575,195,295,1
14118,2907,255,311,263,537,4
14119,2807,439,580,188,291,1
14120,2907,255,311,263,537,2
14121,2502,440,447,61,311,1
14123,3143,469,307,117,216,1
14126,2808,434,575,194,295,2
14127,2802,307,561,81,84,1
14128,2315,331,48,117,349,2
14133,3735,261,105,683,692,2
14135,2614,235,219,21,564,1
14140,2738,333,536,91,371,2
14143,2739,333,535,91,371,1
14149,2932,329,282,48,499,5
14150,2932,330,291,40,486,1
14151,2932,332,282,50,499,1
14152,2932,332,282,50,499,1
14153,2484,437,154,47,34,1
14154,2932,329,282,48,497,1
14155,3259,467,617,153,265,1
14156,2484,436,165,53,34,1
14159,3259,465,629,159,271,1
14160,2749,327,289,56,499,2
14163,3259,461,627,159,271,2
14165,2315,329,46,119,348,4
14167,2941,496,163,63,96,1
14168,3676,489,676,89,274,1
14170,2941,491,172,54,95,2
14171,3676,487,676,89,274,2
14172,2950,256,717,114,128,3
14174,2942,491,173,54,95,1
14175,3676,486,677,88,274,3
14176,3343,260,227,409,472,2
14181,2739,332,528,91,371,1
14188,2825,274,568,130,232,6
14189,2825,279,565,130,232,4
14191,3031,311,584,89,267,2
14197,3031,311,584,89,267,2
14198,3735,262,104,682,691,2
14200,3602,329,305,414,563,2
14204,2739,328,532,91,371,3
14205,2320,338,356,414,545,1
14207,2564,324,592,220,565,2
14208,2502,439,447,61,312,1
14209,3450,450,419,266,469,2
14213,2320,340,365,407,555,1
14214,2316,337,651,104,115,6
14220,3378,263,340,79,156,2
14227,2408,486,205,211,135,2
14228,2967,494,590,73,280,3
14230,2549,318,611,13,288,2
14231,2320,336,367,407,557,3
14236,3378,262,340,81,156,2
14238,2286,331,367,565,799,1
14240,3770,328,64,724,790,2
14241,2287,329,367,564,799,1
14242,2861,264,430,432,439,2
14247,2967,494,582,66,273,1
14248,2409,480,204,211,135,2
14250,3258,435,510,84,56,1
14252,3235,466,283,78,228,2
14253,2968,489,592,73,280,2
14254,2410,478,211,214,135,1
14255,2410,477,211,218,127,1
14256,3235,464,274,88,217,1
14258,3057,211,189,450,65,28
14260,3548,329,563,174,248,1
14261,3057,211,191,450,63,2
14262,3057,211,191,448,63,3
14265,3057,211,190,448,63,2
14266,2639,310,220,23,565,2
14267,2639,310,220,23,565,2
14268,3058,209,190,448,63,2
14269,3057,211,191,450,63,3
14273,2141,448,471,376,364,1
14275,2330,330,35,100,355,1
14276,3057,213,199,436,52,1
14277,3057,218,199,436,52,3
14278,3057,219,197,451,63,1
14279,3057,218,196,451,63,1
14280,3057,215,196,450,63,1
14281,3058,212,198,451,63,1
14282,3058,210,190,448,63,1
14283,3058,209,191,450,63,2
14284,3058,210,191,450,63,2
14285,3058,211,195,448,63,1
14286,3057,213,191,450,63,5
14287,2519,439,156,5,2,1
14289,2206,330,427,48,656,1
14290,3271,464,634,222,265,1
14292,2206,336,417,39,645,1
14296,3273,462,632,222,265,1
14301,3058,277,590,73,143,1
14302,3058,279,584,65,151,1
14303,3058,277,584,65,151,1
14304,3058,277,590,74,143,1
14305,2779,329,598,86,237,1
14306,2778,334,606,76,230,1
14308,3225,331,117,452,743,1
14309,3223,333,118,452,743,1
14312,3225,334,118,452,743,1
14314,3048,325,622,333,165,2
14315,3472,454,415,256,470,2
14316,3885,463,419,335,550,1
14318,3384,266,341,59,170,2
14319,2835,255,627,42,216,2
14320,3885,461,422,336,550,1
14321,2777,330,392,194,496,1
14323,3885,459,422,336,551,1
14324,3253,464,278,144,245,1
14325,3545,254,663,48,173,3
14326,3885,458,425,336,551,1
14329,4214,329,766,46,103,1
14330,3384,260,340,60,170,2
15505,2849,252,595,109,177,1
14339,2745,324,532,58,383,2
14342,3029,322,668,32,216,2
14348,3452,336,435,312,549,2
14350,3640,332,304,369,576,2
14351,3640,333,303,370,575,1
14355,3453,336,434,313,548,1
14357,2641,322,752,21,92,5
14358,2812,331,393,250,489,1
14359,2819,338,632,276,253,1
5513,2757,326,581,241,281,1
14363,3640,333,304,370,576,1
13440,2829,246,555,140,166,1
14368,2858,260,568,153,253,3
14371,3743,257,101,660,712,2
14372,3743,261,101,660,712,3
14373,3743,263,101,660,712,2
14374,3743,265,101,662,711,2
14375,3741,268,101,662,712,2
14376,3741,269,101,660,712,2
14378,3362,325,342,144,337,2
14380,2823,264,387,381,439,3
14381,2607,327,221,69,490,2
14382,2607,327,221,69,490,2
14383,2784,326,522,307,298,2
8161,2996,265,516,247,149,1
14389,2972,259,392,2,12,2
14392,4352,266,668,63,141,2
14393,2641,320,754,21,93,3
14396,2564,443,54,52,195,1
14401,3155,466,130,80,394,1
14406,3748,263,468,500,436,2
19010,3008,248,580,317,178,1
14408,3117,268,177,483,510,2
14410,2407,445,196,166,106,1
14411,3794,328,64,666,800,2
14412,3793,329,67,666,800,1
14413,3703,262,103,592,726,2
14415,3703,264,104,592,726,2
14417,3703,269,104,592,726,2
14418,2444,323,245,461,529,3
14423,3416,331,427,316,562,1
14424,2742,325,500,151,98,2
14425,2595,336,219,33,490,2
14426,2595,336,219,33,490,2
14427,2324,334,361,322,566,1
14428,2324,336,370,315,576,1
14429,2324,337,359,322,566,1
14430,3794,329,64,665,800,1
14432,2303,327,44,272,367,2
14433,2812,337,646,158,226,1
14434,2835,257,627,265,212,2
14436,4297,342,693,76,156,1
14437,4297,342,697,82,162,1
14438,4297,345,694,77,156,1
14439,4297,344,693,76,156,1
14444,4301,340,697,82,163,1
14445,4301,338,700,81,157,1
14446,4301,335,693,76,156,1
14450,2812,339,646,158,226,1
14453,2794,331,609,106,242,1
14455,3416,332,430,316,563,1
14458,3830,260,174,318,463,2
14462,4132,250,144,450,518,2
14463,3383,267,339,19,158,2
14465,2329,335,370,414,567,1
14466,2783,309,620,42,208,2
14467,2752,464,576,405,348,1
14471,3261,436,504,13,52,1
14472,3522,465,385,227,194,1
14473,3261,430,501,8,57,2
14477,3523,462,385,226,194,1
14694,2859,250,554,279,181,1
14482,2735,245,612,77,128,2
14485,4317,331,683,78,163,1
14486,3135,479,297,69,209,1
14487,3135,476,288,72,209,1
14488,3077,335,176,404,552,1
14489,3135,473,287,74,209,1
14490,2888,472,592,197,169,1
12495,2820,253,616,56,155,1
14501,2824,260,565,103,239,2
14502,3158,462,129,79,394,2
14503,2569,440,65,117,204,1
14505,3632,476,676,54,278,1
14506,3632,475,682,65,287,1
14507,3657,329,299,400,581,3
14510,3632,472,676,54,278,2
14511,2984,317,533,142,74,2
14512,3077,333,174,404,553,2
14517,2876,264,631,100,164,2
14519,2928,318,274,208,407,2
14520,2876,265,632,98,164,2
14523,2835,309,772,42,221,1
14524,2752,260,641,35,203,3
17163,2851,245,556,95,174,1
14528,3253,435,510,5,56,1
14530,3635,458,336,72,242,2
14531,3254,432,510,7,57,2
14532,2821,253,635,90,166,2
14535,2123,445,478,157,377,1
14537,2829,259,569,112,231,2
14541,2740,177,523,36,19,1
14542,2966,446,167,106,80,2
14545,2815,257,631,23,197,2
14547,3207,328,114,555,749,6
14552,2792,335,608,122,236,1
14553,2791,336,591,131,244,1
14554,2791,340,595,126,236,1
14556,2791,338,584,123,236,1
14559,3075,271,172,578,492,2
19037,4182,263,545,327,590,1
14562,2616,338,464,276,419,1
14563,3544,324,580,123,251,2
14564,2616,339,464,276,419,1
14565,2891,255,777,80,168,2
14566,2891,258,778,80,168,3
14567,2791,337,585,122,236,1
14568,2605,332,219,61,481,2
14569,2605,332,219,61,481,2
14571,4362,262,670,68,141,2
14573,3030,461,522,79,301,2
14574,3683,262,311,401,522,2
14575,3815,253,166,152,427,2
14584,2784,308,552,60,96,1
14587,2616,339,465,279,416,1
14589,4026,301,137,162,566,2
14591,3786,258,696,80,180,2
5417,2808,248,597,107,147,1
14598,2802,337,617,36,218,1
14599,2548,320,608,104,258,2
14608,2802,338,621,28,210,1
14610,3497,454,406,187,471,2
14613,2803,334,629,28,211,2
14614,2987,317,516,200,68,2
19860,2520,320,622,84,244,1
14619,2896,330,379,283,405,1
14621,2705,321,543,9,361,5
14628,4200,329,770,205,108,1
14629,2385,485,196,128,75,1
14630,2386,481,189,124,75,3
14631,2900,258,627,220,166,4
14633,2385,484,189,124,75,2
14636,3755,253,96,235,727,2
14637,3868,257,64,778,763,2
14649,2850,271,597,25,207,2
14650,2850,269,598,25,207,2
14654,2851,264,584,35,216,2
14660,3062,268,575,217,193,2
14662,4341,335,685,22,148,1
14663,4341,338,685,22,148,1
14665,3730,268,301,735,541,3
14666,3730,269,301,735,541,2
14668,2930,321,271,321,417,3
14669,3253,463,257,40,258,1
14670,2930,324,271,321,417,2
14672,2651,257,328,381,673,2
14673,3253,461,265,38,258,1
14676,2877,274,630,24,189,2
14677,4343,333,689,15,155,1
14680,3486,458,281,217,409,1
14682,3730,267,300,736,542,2
14684,2588,448,58,101,198,1
15074,2550,317,620,7,261,1
14687,2549,331,598,307,533,1
14688,2588,443,58,101,198,2
14689,2549,334,599,307,533,2
14691,3174,467,123,277,384,1
14692,2855,261,614,142,214,4
14693,2348,324,368,570,832,2
14695,2696,442,197,43,84,3
14697,3471,454,419,368,461,2
14698,3884,263,571,473,570,2
14701,3884,266,573,473,570,2
14702,3940,465,424,329,554,1
14704,2346,329,38,72,355,1
14705,3314,326,358,7,193,3
14706,3313,329,358,6,191,2
14709,3940,464,422,327,554,1
14710,3020,327,541,149,375,2
14711,2923,329,174,141,480,1
14714,3020,327,541,149,375,2
14716,3107,457,313,204,184,1
14717,2840,260,363,570,768,2
14718,3109,454,322,195,195,1
14719,2884,435,554,105,78,1
14721,2885,432,556,105,78,2
14724,3109,452,322,194,195,1
14726,3062,329,180,451,520,1
14727,3061,331,180,451,521,1
14729,3061,333,180,451,521,1
14730,3675,260,303,493,535,2
14731,3061,334,172,463,533,1
14733,3605,258,564,50,233,2
14734,3605,258,566,50,233,2
14739,3061,332,171,463,533,1
14742,2998,325,635,1,219,2
14747,2701,317,919,50,91,2
14748,2999,324,634,1,219,3
14749,3062,330,180,452,533,1
14752,3441,333,436,398,562,4
14753,3441,332,435,399,561,1
14754,2334,339,378,315,561,1
14756,3441,329,436,398,562,6
14757,2335,339,367,322,551,1
14758,2839,260,381,290,448,2
14759,2381,438,179,82,75,1
14761,2862,271,633,39,177,2
14766,2381,438,179,82,75,1
14768,2653,257,186,74,417,2
14769,2653,258,187,74,417,2
14772,2546,324,686,127,208,2
14773,2839,256,380,289,448,3
14778,2407,449,233,76,131,1
14782,3582,328,305,315,571,5
14784,2463,331,635,75,246,2
14785,2857,256,641,164,163,2
14786,2463,331,621,83,235,1
14790,3582,328,306,315,571,2
14791,2854,244,533,116,71,1
14793,4292,329,681,90,176,1
10476,2845,245,544,24,50,1
14799,2821,260,628,180,216,2
14801,3028,329,179,415,555,1
14802,3028,330,179,404,542,1
14803,3028,331,171,417,553,2
14804,2912,258,393,42,155,2
14805,2821,259,628,180,216,2
14812,2607,295,220,82,434,1
14813,2607,295,220,82,434,1
14814,3413,330,435,332,556,2
14815,3413,330,433,332,557,1
14816,2860,255,598,41,189,2
14822,2707,258,633,60,173,2
14826,2825,265,358,478,799,2
14828,2924,252,624,113,130,2
14829,2639,489,201,22,87,1
14832,2585,301,215,8,478,2
14833,2585,301,215,8,478,2
14836,3688,262,305,374,522,2
14838,2855,262,579,126,278,2
14842,2784,332,398,320,472,1
14844,3455,270,339,158,303,3
14849,2898,332,640,196,151,1
14850,2788,331,615,4,242,1
14852,2854,242,533,117,71,1
14853,2788,329,601,6,242,1
14856,2793,324,667,195,178,2
14857,3029,330,173,377,553,1
14862,2789,270,439,378,576,2
14864,3007,318,541,43,374,2
14867,4330,330,692,186,167,1
14871,3764,257,466,252,434,2
14872,2752,463,584,12,338,1
14876,2958,249,501,150,89,2
2636,2850,248,602,77,177,1
14878,2752,458,581,19,345,1
14883,3415,329,434,317,560,1
14886,2777,319,560,151,236,3
14888,3341,319,468,118,400,3
14890,3750,463,652,79,302,1
14893,3691,259,303,307,522,2
14895,3464,259,697,384,581,2
14897,2707,257,631,60,174,2
14900,2768,319,656,70,177,2
14902,2652,260,281,197,705,2
14909,3066,275,579,172,165,2
14910,3066,277,579,176,157,2
14911,3066,280,574,169,165,2
14912,3066,283,575,169,165,2
14913,2960,328,21,25,265,6
14919,2416,440,202,124,122,1
14920,3013,462,559,63,321,1
14922,3013,460,567,66,322,1
14924,4299,331,696,207,165,1
14926,4299,333,694,212,171,1
14927,3553,324,580,77,258,2
14930,3197,324,496,34,364,3
14933,2897,332,287,24,329,1
14935,2897,335,287,24,329,1
6783,2783,327,586,129,274,1
14941,3709,261,299,273,524,2
14942,2928,262,414,368,467,2
14943,2577,298,213,7,467,1
14944,2577,298,213,7,467,1
14945,3709,263,299,273,523,2
14946,3709,265,299,274,524,2
14949,2897,332,286,24,329,1
14951,2898,330,289,29,323,1
14961,2898,258,439,4,149,2
14964,3570,434,347,112,232,1
14966,2726,334,519,225,331,1
14968,3053,256,535,149,343,5
14969,3397,493,640,142,283,2
14970,2785,328,579,48,270,2
14971,2785,331,581,48,270,3
14972,3397,492,640,142,283,1
14973,2639,488,201,22,87,1
14975,3570,431,350,107,238,1
14976,3021,265,31,120,220,2
14977,3339,259,234,320,491,2
